INSERT INTO `lucky_cooperation`.`t_bi_warehouse_commodity_sale_shop_day` (`wh_dept_id`, `commodity_id`, `mark_type`, `type`, `year`, `record_date`, `amount`, `create_time`) VALUES 
(326932, 5990, 1, 20, 2023, '2023-02-17', 20.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2023, '2023-02-17', 34.2, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2023, '2023-02-17', 17.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2023, '2023-02-17', 15.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2023, '2023-02-17', 32.2, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2023, '2023-02-17', 16.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2023, '2023-02-17', 16.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2023, '2023-02-17', 32.2, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2023, '2023-02-17', 14.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2023, '2023-02-17', 13.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2023, '2023-02-17', 27.2, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2023, '2023-02-17', 17.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2023, '2023-02-17', 15.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2023, '2023-02-17', 32.2, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2023, '2023-02-17', 20.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2023, '2023-02-17', 11.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2023, '2023-02-17', 31.2, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2023, '2023-02-17', 15.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2023, '2023-02-17', 18.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2023, '2023-02-17', 33.2, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2023, '2023-02-17', 17.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2023, '2023-02-17', 10.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2023, '2023-02-17', 27.2, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2023, '2023-02-17', 13.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2023, '2023-02-17', 20.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2023, '2023-02-17', 33.2, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2023, '2023-02-18', 19.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2023, '2023-02-18', 14.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2023, '2023-02-18', 33.2, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2023, '2023-02-18', 20.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2023, '2023-02-18', 17.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2023, '2023-02-18', 37.2, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2023, '2023-02-18', 12.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2023, '2023-02-18', 17.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2023, '2023-02-18', 29.2, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2023, '2023-02-18', 18.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2023, '2023-02-18', 11.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2023, '2023-02-18', 29.2, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2023, '2023-02-18', 18.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2023, '2023-02-18', 17.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2023, '2023-02-18', 35.2, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2023, '2023-02-18', 17.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2023, '2023-02-18', 18.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2023, '2023-02-18', 35.2, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2023, '2023-02-18', 20.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2023, '2023-02-18', 14.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2023, '2023-02-18', 34.2, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2023, '2023-02-18', 16.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2023, '2023-02-18', 14.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2023, '2023-02-18', 30.2, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2023, '2023-02-18', 18.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2023, '2023-02-18', 19.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2023, '2023-02-18', 37.2, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2023, '2023-02-18', 15.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2023, '2023-02-18', 14.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2023, '2023-02-18', 29.2, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2023, '2023-02-18', 16.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2023, '2023-02-18', 14.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2023, '2023-02-18', 30.2, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2023, '2023-02-18', 10.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2023, '2023-02-18', 19.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2023, '2023-02-18', 29.2, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2023, '2023-02-18', 19.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2023, '2023-02-18', 11.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2023, '2023-02-18', 30.2, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2023, '2023-02-18', 16.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2023, '2023-02-18', 20.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2023, '2023-02-18', 36.2, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2023, '2023-02-18', 11.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2023, '2023-02-18', 13.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2023, '2023-02-18', 24.2, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2023, '2023-02-18', 18.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2023, '2023-02-18', 16.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2023, '2023-02-18', 34.2, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2023, '2023-02-18', 13.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2023, '2023-02-18', 15.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2023, '2023-02-18', 28.2, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2023, '2023-02-18', 18.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2023, '2023-02-18', 14.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2023, '2023-02-18', 32.2, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2023, '2023-02-19', 14.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2023, '2023-02-19', 16.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2023, '2023-02-19', 30.2, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2023, '2023-02-19', 14.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2023, '2023-02-19', 19.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2023, '2023-02-19', 33.2, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2023, '2023-02-19', 18.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2023, '2023-02-19', 13.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2023, '2023-02-19', 31.2, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2023, '2023-02-19', 17.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2023, '2023-02-19', 10.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2023, '2023-02-19', 27.2, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2023, '2023-02-19', 20.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2023, '2023-02-19', 11.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2023, '2023-02-19', 31.2, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2023, '2023-02-19', 15.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2023, '2023-02-19', 16.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2023, '2023-02-19', 31.2, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2023, '2023-02-19', 15.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2023, '2023-02-19', 16.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2023, '2023-02-19', 31.2, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2023, '2023-02-19', 14.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2023, '2023-02-19', 13.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2023, '2023-02-19', 27.2, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2023, '2023-02-19', 19.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2023, '2023-02-19', 11.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2023, '2023-02-19', 30.2, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2023, '2023-02-19', 18.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2023, '2023-02-19', 16.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2023, '2023-02-19', 34.2, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2023, '2023-02-19', 11.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2023, '2023-02-19', 14.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2023, '2023-02-19', 25.2, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2023, '2023-02-19', 12.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2023, '2023-02-19', 14.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2023, '2023-02-19', 26.2, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2023, '2023-02-19', 19.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2023, '2023-02-19', 20.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2023, '2023-02-19', 39.2, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2023, '2023-02-19', 13.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2023, '2023-02-19', 18.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2023, '2023-02-19', 31.2, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2023, '2023-02-19', 17.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2023, '2023-02-19', 11.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2023, '2023-02-19', 28.2, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2023, '2023-02-19', 12.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2023, '2023-02-19', 12.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2023, '2023-02-19', 24.2, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2023, '2023-02-19', 18.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2023, '2023-02-19', 12.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2023, '2023-02-19', 30.2, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2023, '2023-02-19', 12.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2023, '2023-02-19', 10.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2023, '2023-02-19', 22.2, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2023, '2023-02-20', 17.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2023, '2023-02-20', 10.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2023, '2023-02-20', 27.2, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2023, '2023-02-20', 14.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2023, '2023-02-20', 15.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2023, '2023-02-20', 29.2, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2023, '2023-02-20', 14.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2023, '2023-02-20', 14.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2023, '2023-02-20', 28.2, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2023, '2023-02-20', 14.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2023, '2023-02-20', 15.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2023, '2023-02-20', 29.2, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2023, '2023-02-20', 11.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2023, '2023-02-20', 14.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2023, '2023-02-20', 25.2, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2023, '2023-02-20', 19.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2023, '2023-02-20', 13.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2023, '2023-02-20', 32.2, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2023, '2023-02-20', 15.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2023, '2023-02-20', 12.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2023, '2023-02-20', 27.2, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2023, '2023-02-20', 10.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2023, '2023-02-20', 13.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2023, '2023-02-20', 23.2, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2023, '2023-02-20', 15.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2023, '2023-02-20', 15.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2023, '2023-02-20', 30.2, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2023, '2023-02-20', 12.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2023, '2023-02-20', 16.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2023, '2023-02-20', 28.2, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2023, '2023-02-20', 14.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2023, '2023-02-20', 15.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2023, '2023-02-20', 29.2, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2023, '2023-02-20', 17.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2023, '2023-02-20', 19.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2023, '2023-02-20', 36.2, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2023, '2023-02-20', 13.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2023, '2023-02-20', 11.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2023, '2023-02-20', 24.2, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2023, '2023-02-20', 16.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2023, '2023-02-20', 11.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2023, '2023-02-20', 27.2, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2023, '2023-02-20', 13.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2023, '2023-02-20', 16.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2023, '2023-02-20', 29.2, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2023, '2023-02-20', 11.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2023, '2023-02-20', 14.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2023, '2023-02-20', 25.2, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2023, '2023-02-20', 13.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2023, '2023-02-20', 19.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2023, '2023-02-20', 32.2, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2023, '2023-02-20', 17.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2023, '2023-02-20', 20.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2023, '2023-02-20', 37.2, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2023, '2023-02-21', 14.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2023, '2023-02-21', 15.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2023, '2023-02-21', 29.2, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2023, '2023-02-21', 10.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2023, '2023-02-21', 15.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2023, '2023-02-21', 25.2, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2023, '2023-02-21', 19.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2023, '2023-02-21', 20.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2023, '2023-02-21', 39.2, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2023, '2023-02-21', 12.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2023, '2023-02-21', 18.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2023, '2023-02-21', 30.2, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2023, '2023-02-21', 17.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2023, '2023-02-21', 18.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2023, '2023-02-21', 35.2, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2023, '2023-02-21', 11.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2023, '2023-02-21', 20.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2023, '2023-02-21', 31.2, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2023, '2023-02-21', 11.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2023, '2023-02-21', 14.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2023, '2023-02-21', 25.2, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2023, '2023-02-21', 20.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2023, '2023-02-21', 20.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2023, '2023-02-21', 40.2, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2023, '2023-02-21', 13.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2023, '2023-02-21', 19.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2023, '2023-02-21', 32.2, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2023, '2023-02-21', 17.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2023, '2023-02-21', 10.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2023, '2023-02-21', 27.2, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2023, '2023-02-21', 14.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2023, '2023-02-21', 10.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2023, '2023-02-21', 24.2, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2023, '2023-02-21', 14.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2023, '2023-02-21', 16.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2023, '2023-02-21', 30.2, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2023, '2023-02-21', 11.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2023, '2023-02-21', 11.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2023, '2023-02-21', 22.2, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2023, '2023-02-21', 18.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2023, '2023-02-21', 13.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2023, '2023-02-21', 31.2, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2023, '2023-02-21', 17.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2023, '2023-02-21', 14.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2023, '2023-02-21', 31.2, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2023, '2023-02-21', 14.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2023, '2023-02-21', 17.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2023, '2023-02-21', 31.2, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2023, '2023-02-21', 11.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2023, '2023-02-21', 10.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2023, '2023-02-21', 21.2, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2023, '2023-02-21', 19.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2023, '2023-02-21', 11.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2023, '2023-02-21', 30.2, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2023, '2023-02-22', 17.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2023, '2023-02-22', 10.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2023, '2023-02-22', 27.2, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2023, '2023-02-22', 19.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2023, '2023-02-22', 13.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2023, '2023-02-22', 32.2, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2023, '2023-02-22', 16.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2023, '2023-02-22', 15.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2023, '2023-02-22', 31.2, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2023, '2023-02-22', 19.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2023, '2023-02-22', 15.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2023, '2023-02-22', 34.2, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2023, '2023-02-22', 14.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2023, '2023-02-22', 13.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2023, '2023-02-22', 27.2, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2023, '2023-02-22', 16.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2023, '2023-02-22', 13.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2023, '2023-02-22', 29.2, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2023, '2023-02-22', 16.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2023, '2023-02-22', 19.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2023, '2023-02-22', 35.2, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2023, '2023-02-22', 19.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2023, '2023-02-22', 14.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2023, '2023-02-22', 33.2, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2023, '2023-02-22', 19.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2023, '2023-02-22', 10.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2023, '2023-02-22', 29.2, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2023, '2023-02-22', 10.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2023, '2023-02-22', 17.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2023, '2023-02-22', 27.2, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2023, '2023-02-22', 12.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2023, '2023-02-22', 17.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2023, '2023-02-22', 29.2, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2023, '2023-02-22', 19.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2023, '2023-02-22', 17.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2023, '2023-02-22', 36.2, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2023, '2023-02-22', 17.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2023, '2023-02-22', 15.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2023, '2023-02-22', 32.2, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2023, '2023-02-22', 13.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2023, '2023-02-22', 10.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2023, '2023-02-22', 23.2, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2023, '2023-02-22', 13.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2023, '2023-02-22', 20.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2023, '2023-02-22', 33.2, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2023, '2023-02-22', 11.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2023, '2023-02-22', 15.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2023, '2023-02-22', 26.2, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2023, '2023-02-22', 20.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2023, '2023-02-22', 10.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2023, '2023-02-22', 30.2, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2023, '2023-02-22', 10.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2023, '2023-02-22', 15.1, '2023-06-01 00:00:00'),
