INSERT INTO `lucky_cooperation`.`t_alg_purchase_normal_goods_demand` (`predict_dt`, `wh_dept_id`, `goods_id`, `demand`, `create_time`) VALUES 
('2023-02-11', 245971, 83623, 805.1726392190549, '2023-06-01'),
('2023-02-11', 245871, 83623, 576.48519646024, '2023-06-01'),
('2023-02-11', 326932, 83623, 305.7333122815157, '2023-06-01'),
('2023-02-11', 326327, 83623, 180.0484525845587, '2023-06-01'),
('2023-02-11', -1, 83623, 2746.6387094088304, '2023-06-01'),
('2023-02-12', 327193, 83623, 400.45257176019055, '2023-06-01'),
('2023-02-12', 245971, 83623, 450.14204570883544, '2023-06-01'),
('2023-02-12', 245871, 83623, 614.0815979178317, '2023-06-01'),
('2023-02-12', 326932, 83623, 666.2473862711702, '2023-06-01'),
('2023-02-12', 326327, 83623, 609.3555184732825, '2023-06-01'),
('2023-02-12', -1, 83623, 2740.2791201313103, '2023-06-01'),
('2023-02-13', 327193, 83623, 725.8802042199502, '2023-06-01'),
('2023-02-13', 245971, 83623, 98.48817027488977, '2023-06-01'),
('2023-02-13', 245871, 83623, 866.4185647860766, '2023-06-01'),
('2023-02-13', 326932, 83623, 920.2985959550954, '2023-06-01'),
('2023-02-13', 326327, 83623, 344.681520823105, '2023-06-01'),
('2023-02-13', -1, 83623, 2955.7670560591173, '2023-06-01'),
('2023-02-14', 327193, 83623, 410.42299539372283, '2023-06-01'),
('2023-02-14', 245971, 83623, 111.11973571200006, '2023-06-01'),
('2023-02-14', 245871, 83623, 536.9511840390873, '2023-06-01'),
('2023-02-14', 326932, 83623, 317.46574206350886, '2023-06-01'),
('2023-02-14', 326327, 83623, 288.9282389093841, '2023-06-01'),
('2023-02-14', -1, 83623, 1664.8878961177033, '2023-06-01'),
('2023-02-15', 327193, 83623, 759.2542194301803, '2023-06-01'),
('2023-02-15', 245971, 83623, 214.6760604045146, '2023-06-01'),
('2023-02-15', 245871, 83623, 145.72995682528466, '2023-06-01'),
('2023-02-15', 326932, 83623, 466.01272575710374, '2023-06-01'),
('2023-02-15', 326327, 83623, 403.3939969380913, '2023-06-01'),
('2023-02-15', -1, 83623, 1989.0669593551745, '2023-06-01'),
('2023-02-16', 327193, 83623, 209.8688813676891, '2023-06-01'),
('2023-02-16', 245971, 83623, 751.9509519310034, '2023-06-01'),
('2023-02-16', 245871, 83623, 467.78199491366865, '2023-06-01'),
('2023-02-16', 326932, 83623, 839.6692579839358, '2023-06-01'),
('2023-02-16', 326327, 83623, 110.70732781443937, '2023-06-01'),
('2023-02-16', -1, 83623, 2379.9784140107363, '2023-06-01'),
('2023-02-17', 327193, 83623, 310.54644223787795, '2023-06-01'),
('2023-02-17', 245971, 83623, 562.2253679476329, '2023-06-01'),
('2023-02-17', 245871, 83623, 623.7950615256854, '2023-06-01'),
('2023-02-17', 326932, 83623, 293.88842534546586, '2023-06-01'),
('2023-02-17', 326327, 83623, 772.1083772545745, '2023-06-01'),
('2023-02-17', -1, 83623, 2562.5636743112364, '2023-06-01'),
('2023-02-18', 327193, 83623, 407.6477940193933, '2023-06-01'),
('2023-02-18', 245971, 83623, 956.9942721828754, '2023-06-01'),
('2023-02-18', 245871, 83623, 71.90768054440477, '2023-06-01'),
('2023-02-18', 326932, 83623, 131.45525318698935, '2023-06-01'),
('2023-02-18', 326327, 83623, 412.0363865262846, '2023-06-01'),
('2023-02-18', -1, 83623, 1980.0413864599475, '2023-06-01'),
('2023-02-19', 327193, 83623, 491.9689665257838, '2023-06-01'),
('2023-02-19', 245971, 83623, 499.45011980819766, '2023-06-01'),
('2023-02-19', 245871, 83623, 381.54359681317817, '2023-06-01'),
('2023-02-19', 326932, 83623, 380.48655507004537, '2023-06-01'),
('2023-02-19', 326327, 83623, 470.4098937955543, '2023-06-01'),
('2023-02-19', -1, 83623, 2223.8591320127593, '2023-06-01'),
('2023-02-20', 327193, 83623, 678.3092695653526, '2023-06-01'),
('2023-02-20', 245971, 83623, 114.12281891486387, '2023-06-01'),
('2023-02-20', 245871, 83623, 354.5829798625856, '2023-06-01'),
('2023-02-20', 326932, 83623, 188.72253565943075, '2023-06-01'),
('2023-02-20', 326327, 83623, 575.3971226383359, '2023-06-01'),
('2023-02-20', -1, 83623, 1911.1347266405687, '2023-06-01'),
('2023-02-21', 327193, 83623, 427.7248024579722, '2023-06-01'),
('2023-02-21', 245971, 83623, 406.6967201070184, '2023-06-01'),
('2023-02-21', 245871, 83623, 498.94070421739156, '2023-06-01'),
('2023-02-21', 326932, 83623, 684.585617294808, '2023-06-01'),
('2023-02-21', 326327, 83623, 988.5109356620286, '2023-06-01'),
('2023-02-21', -1, 83623, 3006.4587797392187, '2023-06-01'),
('2023-02-22', 327193, 83623, 382.7659940597574, '2023-06-01'),
('2023-02-22', 245971, 83623, 378.8071751892995, '2023-06-01'),
('2023-02-22', 245871, 83623, 848.3991080179119, '2023-06-01'),
('2023-02-22', 326932, 83623, 206.56786518793024, '2023-06-01'),
('2023-02-22', 326327, 83623, 271.9318450906386, '2023-06-01'),
('2023-02-22', -1, 83623, 2088.4719875455376, '2023-06-01'),
('2023-02-23', 327193, 83623, 182.0186593623454, '2023-06-01'),
('2023-02-23', 245971, 83623, 594.9523017196177, '2023-06-01'),
('2023-02-23', 245871, 83623, 37.763572527775956, '2023-06-01'),
('2023-02-23', 326932, 83623, 716.5552621280422, '2023-06-01'),
('2023-02-23', 326327, 83623, 610.003797693345, '2023-06-01'),
('2023-02-23', -1, 83623, 2141.2935934311263, '2023-06-01'),
('2023-02-24', 327193, 83623, 817.2863713449638, '2023-06-01'),
('2023-02-24', 245971, 83623, 724.6304453086985, '2023-06-01'),
('2023-02-24', 245871, 83623, 157.8243314855038, '2023-06-01'),
('2023-02-24', 326932, 83623, 738.9758043513488, '2023-06-01'),
('2023-02-24', 326327, 83623, 863.2238311274502, '2023-06-01'),
('2023-02-24', -1, 83623, 3301.9407836179653, '2023-06-01'),
('2023-02-25', 327193, 83623, 230.66864052279135, '2023-06-01'),
('2023-02-25', 245971, 83623, 185.61794294499057, '2023-06-01'),
('2023-02-25', 245871, 83623, 200.61683759214998, '2023-06-01'),
('2023-02-25', 326932, 83623, 715.194437176235, '2023-06-01'),
('2023-02-25', 326327, 83623, 592.3937457234733, '2023-06-01'),
('2023-02-25', -1, 83623, 1924.4916039596403, '2023-06-01'),
('2023-02-26', 327193, 83623, 858.3885543321846, '2023-06-01'),
('2023-02-26', 245971, 83623, 413.4064229289726, '2023-06-01'),
('2023-02-26', 245871, 83623, 563.9827978385498, '2023-06-01'),
('2023-02-26', 326932, 83623, 233.66638439815966, '2023-06-01'),
('2023-02-26', 326327, 83623, 121.55117750048849, '2023-06-01'),
('2023-02-26', -1, 83623, 2190.995336998355, '2023-06-01'),
('2023-02-27', 327193, 83623, 340.596956013221, '2023-06-01'),
('2023-02-27', 245971, 83623, 493.36349009688064, '2023-06-01'),
('2023-02-27', 245871, 83623, 288.99751465324664, '2023-06-01'),
('2023-02-27', 326932, 83623, 76.01613383993144, '2023-06-01'),
('2023-02-27', 326327, 83623, 681.3106201592657, '2023-06-01'),
('2023-02-27', -1, 83623, 1880.2847147625453, '2023-06-01'),
('2023-02-28', 327193, 83623, 491.7026371064107, '2023-06-01'),
('2023-02-28', 245971, 83623, 99.94462518522951, '2023-06-01'),
('2023-02-28', 245871, 83623, 342.2364440222383, '2023-06-01'),
('2023-02-28', 326932, 83623, 722.2547914156611, '2023-06-01'),
('2023-02-28', 326327, 83623, 262.3065489779861, '2023-06-01'),
('2023-02-28', -1, 83623, 1918.4450467075258, '2023-06-01'),
('2023-03-01', 327193, 83623, 153.66993468919443, '2023-06-01'),
('2023-03-01', 245971, 83623, 149.33804891206094, '2023-06-01'),
('2023-03-01', 245871, 83623, 324.5026723876001, '2023-06-01'),
('2023-03-01', 326932, 83623, 230.73413971026656, '2023-06-01'),
('2023-03-01', 326327, 83623, 627.7626054405999, '2023-06-01'),
('2023-03-01', -1, 83623, 1486.0074011397219, '2023-06-01'),
('2023-03-02', 327193, 83623, 976.9426567595106, '2023-06-01'),
('2023-03-02', 245971, 83623, 708.844257703416, '2023-06-01'),
('2023-03-02', 245871, 83623, 603.6729527077358, '2023-06-01'),
('2023-03-02', 326932, 83623, 339.60593526232094, '2023-06-01'),
('2023-03-02', 326327, 83623, 93.689946563013, '2023-06-01'),
('2023-03-02', -1, 83623, 2722.755748995997, '2023-06-01'),
('2023-03-03', 327193, 83623, 254.39986843055596, '2023-06-01'),
('2023-03-03', 245971, 83623, 64.47080761653135, '2023-06-01'),
('2023-03-03', 245871, 83623, 405.7624722204348, '2023-06-01'),
('2023-03-03', 326932, 83623, 367.4273600618, '2023-06-01'),
('2023-03-03', 326327, 83623, 774.6261417733256, '2023-06-01'),
('2023-03-03', -1, 83623, 1866.6866501026477, '2023-06-01'),
('2023-03-04', 327193, 83623, 846.8793058406221, '2023-06-01'),
('2023-03-04', 245971, 83623, 416.42523790325936, '2023-06-01'),
('2023-03-04', 245871, 83623, 503.67884269007754, '2023-06-01'),
('2023-03-04', 326932, 83623, 678.8850136588744, '2023-06-01'),
('2023-03-04', 326327, 83623, 227.8249710923562, '2023-06-01'),
('2023-03-04', -1, 83623, 2673.6933711851893, '2023-06-01'),
('2023-03-05', 327193, 83623, 11.92466036022588, '2023-06-01'),
('2023-03-05', 245971, 83623, 87.30583754478116, '2023-06-01'),
('2023-03-05', 245871, 83623, 599.186465012516, '2023-06-01'),
('2023-03-05', 326932, 83623, 216.91858639647222, '2023-06-01'),
('2023-03-05', 326327, 83623, 543.7312930305869, '2023-06-01'),
('2023-03-05', -1, 83623, 1459.0668423445823, '2023-06-01'),
('2023-03-06', 327193, 83623, 526.1373278828248, '2023-06-01'),
('2023-03-06', 245971, 83623, 763.1567755983873, '2023-06-01'),
('2023-03-06', 245871, 83623, 443.2467407947369, '2023-06-01'),
('2023-03-06', 326932, 83623, 626.0113794455256, '2023-06-01'),
('2023-03-06', 326327, 83623, 625.572625715654, '2023-06-01'),
('2023-03-06', -1, 83623, 2984.1248494371284, '2023-06-01'),
('2023-03-07', 327193, 83623, 585.0187224316749, '2023-06-01'),
('2023-03-07', 245971, 83623, 115.98674161416955, '2023-06-01'),
('2023-03-07', 245871, 83623, 58.87525611444122, '2023-06-01'),
('2023-03-07', 326932, 83623, 654.6632877184164, '2023-06-01'),
('2023-03-07', 326327, 83623, 804.4599299684407, '2023-06-01'),
('2023-03-07', -1, 83623, 2219.003937847143, '2023-06-01'),
('2023-03-08', 327193, 83623, 285.4533673587554, '2023-06-01'),
('2023-03-08', 245971, 83623, 162.28505839158524, '2023-06-01'),
('2023-03-08', 245871, 83623, 106.06115482767598, '2023-06-01'),
('2023-03-08', 326932, 83623, 291.38814544831024, '2023-06-01'),
('2023-03-08', 326327, 83623, 17.480458637893715, '2023-06-01'),
('2023-03-08', -1, 83623, 862.6681846642205, '2023-06-01'),
('2023-03-09', 327193, 83623, 758.2259856453387, '2023-06-01'),
('2023-03-09', 245971, 83623, 648.2103704463334, '2023-06-01'),
('2023-03-09', 245871, 83623, 314.3344873135553, '2023-06-01'),
('2023-03-09', 326932, 83623, 114.41931507120084, '2023-06-01'),
('2023-03-09', 326327, 83623, 341.77871018079475, '2023-06-01'),
('2023-03-09', -1, 83623, 2176.968868657223, '2023-06-01'),
('2023-03-10', 327193, 83623, 695.4675648359105, '2023-06-01'),
('2023-03-10', 245971, 83623, 889.6937260706408, '2023-06-01'),
('2023-03-10', 245871, 83623, 959.1647090932788, '2023-06-01'),
('2023-03-10', 326932, 83623, 729.8731947148956, '2023-06-01'),
('2023-03-10', 326327, 83623, 537.2965696693262, '2023-06-01'),
('2023-03-10', -1, 83623, 3811.4957643840517, '2023-06-01'),
('2023-03-11', 327193, 83623, 395.8524302283739, '2023-06-01'),
('2023-03-11', 245971, 83623, 542.274020165206, '2023-06-01'),
('2023-03-11', 245871, 83623, 166.70200208220308, '2023-06-01'),
('2023-03-11', 326932, 83623, 592.2556335157053, '2023-06-01'),
('2023-03-11', 326327, 83623, 349.6205152822179, '2023-06-01'),
('2023-03-11', -1, 83623, 2046.7046012737062, '2023-06-01'),
('2023-03-12', 327193, 83623, 875.0973445797231, '2023-06-01'),
('2023-03-12', 245971, 83623, 270.1514332120892, '2023-06-01'),
('2023-03-12', 245871, 83623, 745.0645293689722, '2023-06-01'),
('2023-03-12', 326932, 83623, 14.821944837028367, '2023-06-01'),
('2023-03-12', 326327, 83623, 895.8907976210451, '2023-06-01'),
('2023-03-12', -1, 83623, 2801.026049618858, '2023-06-01'),
('2023-03-13', 327193, 83623, 315.44656952395644, '2023-06-01'),
('2023-03-13', 245971, 83623, 150.49458882148014, '2023-06-01'),
('2023-03-13', 245871, 83623, 656.6627868767342, '2023-06-01'),
('2023-03-13', 326932, 83623, 562.4637021831618, '2023-06-01'),
('2023-03-13', 326327, 83623, 325.91276821045324, '2023-06-01'),
('2023-03-13', -1, 83623, 2010.9804156157857, '2023-06-01'),
('2023-03-14', 327193, 83623, 643.9565961161748, '2023-06-01'),
('2023-03-14', 245971, 83623, 902.0356649675098, '2023-06-01'),
('2023-03-14', 245871, 83623, 729.7337227666268, '2023-06-01'),
('2023-03-14', 326932, 83623, 171.30352470509115, '2023-06-01'),
('2023-03-14', 326327, 83623, 705.7274775475099, '2023-06-01'),
('2023-03-14', -1, 83623, 3152.7569861029124, '2023-06-01'),
('2023-03-15', 327193, 83623, 898.7448774921539, '2023-06-01'),
('2023-03-15', 245971, 83623, 36.2606924864225, '2023-06-01'),
('2023-03-15', 245871, 83623, 983.0180065937556, '2023-06-01'),
('2023-03-15', 326932, 83623, 905.0325144081302, '2023-06-01'),
('2023-03-15', 326327, 83623, 140.1121342053885, '2023-06-01'),
('2023-03-15', -1, 83623, 2963.1682251858506, '2023-06-01'),
('2023-03-16', 327193, 83623, 265.13506087907837, '2023-06-01'),
('2023-03-16', 245971, 83623, 322.4701262238093, '2023-06-01'),
('2023-03-16', 245871, 83623, 650.2548496446683, '2023-06-01'),
('2023-03-16', 326932, 83623, 201.24258210366108, '2023-06-01'),
('2023-03-16', 326327, 83623, 932.1965499793007, '2023-06-01'),
('2023-03-16', -1, 83623, 2371.299168830518, '2023-06-01'),
('2023-03-17', 327193, 83623, 653.0442674882207, '2023-06-01'),
('2023-03-17', 245971, 83623, 726.3754234260547, '2023-06-01'),
('2023-03-17', 245871, 83623, 572.2931587202245, '2023-06-01'),
('2023-03-17', 326932, 83623, 45.78250501331327, '2023-06-01'),
('2023-03-17', 326327, 83623, 592.8682339612714, '2023-06-01'),
('2023-03-17', -1, 83623, 2590.3635886090847, '2023-06-01'),
('2023-03-18', 327193, 83623, 684.8441049014968, '2023-06-01'),
('2023-03-18', 245971, 83623, 524.9480798053279, '2023-06-01'),
('2023-03-18', 245871, 83623, 307.6711152561715, '2023-06-01'),
('2023-03-18', 326932, 83623, 398.07144572977217, '2023-06-01'),
('2023-03-18', 326327, 83623, 233.16472829356994, '2023-06-01'),
('2023-03-18', -1, 83623, 2148.6994739863385, '2023-06-01'),
('2023-03-19', 327193, 83623, 622.1072435965142, '2023-06-01'),
('2023-03-19', 245971, 83623, 981.1065653749581, '2023-06-01'),
('2023-03-19', 245871, 83623, 384.19085924712425, '2023-06-01'),
('2023-03-19', 326932, 83623, 53.52207389514441, '2023-06-01'),
('2023-03-19', 326327, 83623, 261.22646499515946, '2023-06-01'),
('2023-03-19', -1, 83623, 2302.1532071089005, '2023-06-01'),
('2023-03-20', 327193, 83623, 462.9596528033696, '2023-06-01'),
('2023-03-20', 245971, 83623, 937.353367630465, '2023-06-01'),
('2023-03-20', 245871, 83623, 792.6448220323103, '2023-06-01'),
('2023-03-20', 326932, 83623, 356.97556696811984, '2023-06-01'),
('2023-03-20', 326327, 83623, 729.9143393345586, '2023-06-01'),
('2023-03-20', -1, 83623, 3279.8477487688233, '2023-06-01'),
('2023-03-21', 327193, 83623, 596.6870483013951, '2023-06-01'),
('2023-03-21', 245971, 83623, 627.2486812126883, '2023-06-01'),
('2023-03-21', 245871, 83623, 682.8381758052589, '2023-06-01'),
('2023-03-21', 326932, 83623, 990.0235665686237, '2023-06-01'),
('2023-03-21', 326327, 83623, 245.45624482994398, '2023-06-01'),
('2023-03-21', -1, 83623, 3142.25371671791, '2023-06-01'),
('2023-03-22', 327193, 83623, 406.7652026605656, '2023-06-01'),
('2023-03-22', 245971, 83623, 159.60378026970668, '2023-06-01'),
('2023-03-22', 245871, 83623, 90.62125318258785, '2023-06-01'),
('2023-03-22', 326932, 83623, 683.5259986803931, '2023-06-01'),
('2023-03-22', 326327, 83623, 100.58557194604944, '2023-06-01'),
('2023-03-22', -1, 83623, 1441.1018067393027, '2023-06-01'),
('2023-03-23', 327193, 83623, 903.2392164314573, '2023-06-01'),
('2023-03-23', 245971, 83623, 566.771473625293, '2023-06-01'),
('2023-03-23', 245871, 83623, 327.3996350034054, '2023-06-01'),
('2023-03-23', 326932, 83623, 14.44535481275555, '2023-06-01'),
('2023-03-23', 326327, 83623, 763.107134249719, '2023-06-01'),
('2023-03-23', -1, 83623, 2574.9628141226303, '2023-06-01'),
('2023-03-24', 327193, 83623, 972.6865541341248, '2023-06-01'),
('2023-03-24', 245971, 83623, 286.8484244847831, '2023-06-01'),
('2023-03-24', 245871, 83623, 672.0272505301836, '2023-06-01'),
('2023-03-24', 326932, 83623, 99.694461903855, '2023-06-01'),
('2023-03-24', 326327, 83623, 635.3856426387964, '2023-06-01'),
('2023-03-24', -1, 83623, 2666.642333691743, '2023-06-01'),
('2023-03-25', 327193, 83623, 34.90682547675761, '2023-06-01'),
('2023-03-25', 245971, 83623, 668.5092133393464, '2023-06-01'),
('2023-03-25', 245871, 83623, 436.7385021512684, '2023-06-01'),
('2023-03-25', 326932, 83623, 445.87014204594897, '2023-06-01'),
('2023-03-25', 326327, 83623, 831.0168764717055, '2023-06-01'),
('2023-03-25', -1, 83623, 2417.041559485027, '2023-06-01'),
('2023-03-26', 327193, 83623, 87.38827616980683, '2023-06-01'),
('2023-03-26', 245971, 83623, 908.9716932224196, '2023-06-01'),
('2023-03-26', 245871, 83623, 562.1336798151056, '2023-06-01'),
('2023-03-26', 326932, 83623, 561.1849040209863, '2023-06-01'),
('2023-03-26', 326327, 83623, 359.7872413902511, '2023-06-01'),
('2023-03-26', -1, 83623, 2479.4657946185694, '2023-06-01'),
('2023-03-27', 327193, 83623, 348.7811033653764, '2023-06-01'),
('2023-03-27', 245971, 83623, 288.13487763323366, '2023-06-01'),
('2023-03-27', 245871, 83623, 60.009095443374406, '2023-06-01'),
('2023-03-27', 326932, 83623, 964.2907055084745, '2023-06-01'),
('2023-03-27', 326327, 83623, 219.3324231772671, '2023-06-01'),
('2023-03-27', -1, 83623, 1880.548205127726, '2023-06-01'),
('2023-03-28', 327193, 83623, 230.24133776392975, '2023-06-01'),
('2023-03-28', 245971, 83623, 29.520628917154788, '2023-06-01'),
('2023-03-28', 245871, 83623, 490.62964057601687, '2023-06-01'),
('2023-03-28', 326932, 83623, 185.8304915409603, '2023-06-01'),
('2023-03-28', 326327, 83623, 86.31210539563273, '2023-06-01'),
('2023-03-28', -1, 83623, 1022.5342041936944, '2023-06-01'),
('2023-03-29', 327193, 83623, 539.5993072411212, '2023-06-01'),
('2023-03-29', 245971, 83623, 872.2430292239919, '2023-06-01'),
('2023-03-29', 245871, 83623, 360.283426780319, '2023-06-01'),
('2023-03-29', 326932, 83623, 103.87690949067219, '2023-06-01'),
('2023-03-29', 326327, 83623, 943.9715590933226, '2023-06-01'),
('2023-03-29', -1, 83623, 2819.974231829427, '2023-06-01'),
('2023-03-30', 327193, 83623, 735.6108559681979, '2023-06-01'),
('2023-03-30', 245971, 83623, 603.027818083461, '2023-06-01'),
('2023-03-30', 245871, 83623, 265.70736517849116, '2023-06-01'),
('2023-03-30', 326932, 83623, 822.9978021846943, '2023-06-01'),
('2023-03-30', 326327, 83623, 721.6321310206941, '2023-06-01'),
('2023-03-30', -1, 83623, 3148.9759724355386, '2023-06-01'),
('2023-03-31', 327193, 83623, 685.3328710934868, '2023-06-01'),
('2023-03-31', 245971, 83623, 440.7424492432572, '2023-06-01'),
('2023-03-31', 245871, 83623, 126.17074863328848, '2023-06-01'),
('2023-03-31', 326932, 83623, 799.9242913477242, '2023-06-01'),
('2023-03-31', 326327, 83623, 750.4016609086528, '2023-06-01'),
('2023-03-31', -1, 83623, 2802.5720212264096, '2023-06-01'),
('2023-04-01', 327193, 83623, 411.14740081819923, '2023-06-01'),
('2023-04-01', 245971, 83623, 474.9407947570086, '2023-06-01'),
('2023-04-01', 245871, 83623, 422.1144572170644, '2023-06-01'),
('2023-04-01', 326932, 83623, 856.0236300834323, '2023-06-01'),
('2023-04-01', 326327, 83623, 44.11950016801902, '2023-06-01'),
('2023-04-01', -1, 83623, 2208.3457830437233, '2023-06-01'),
('2023-04-02', 327193, 83623, 521.2786040034284, '2023-06-01'),
('2023-04-02', 245971, 83623, 250.38276368962264, '2023-06-01'),
('2023-04-02', 245871, 83623, 120.83428047099164, '2023-06-01'),
('2023-04-02', 326932, 83623, 306.6942577153339, '2023-06-01'),
('2023-04-02', 326327, 83623, 729.2036264528149, '2023-06-01'),
('2023-04-02', -1, 83623, 1928.3935323321914, '2023-06-01'),
('2023-04-03', 327193, 83623, 343.41913205371657, '2023-06-01'),
('2023-04-03', 245971, 83623, 955.7168048409732, '2023-06-01'),
('2023-04-03', 245871, 83623, 549.8149285642954, '2023-06-01'),
('2023-04-03', 326932, 83623, 558.418019309801, '2023-06-01'),
('2023-04-03', 326327, 83623, 290.474230671492, '2023-06-01'),
('2023-04-03', -1, 83623, 2697.843115440278, '2023-06-01'),
('2023-04-04', 327193, 83623, 965.1398671764886, '2023-06-01'),
('2023-04-04', 245971, 83623, 479.916972965028, '2023-06-01'),
('2023-04-04', 245871, 83623, 468.45821205852656, '2023-06-01'),
('2023-04-04', 326932, 83623, 158.76873231760703, '2023-06-01'),
('2023-04-04', 326327, 83623, 409.6044750507564, '2023-06-01'),
('2023-04-04', -1, 83623, 2481.8882595684063, '2023-06-01'),
('2023-04-05', 327193, 83623, 823.1443033997252, '2023-06-01'),
('2023-04-05', 245971, 83623, 379.95070051567245, '2023-06-01'),
('2023-04-05', 245871, 83623, 989.5710682189923, '2023-06-01'),
('2023-04-05', 326932, 83623, 10.771562137601887, '2023-06-01'),
('2023-04-05', 326327, 83623, 283.16619695655265, '2023-06-01'),
('2023-04-05', -1, 83623, 2486.6038312285445, '2023-06-01'),
('2023-04-06', 327193, 83623, 131.8492639957404, '2023-06-01'),
('2023-04-06', 245971, 83623, 937.0888882092493, '2023-06-01'),
('2023-04-06', 245871, 83623, 849.5942899008664, '2023-06-01'),
('2023-04-06', 326932, 83623, 440.1489937757739, '2023-06-01'),
('2023-04-06', 326327, 83623, 359.6088164554937, '2023-06-01'),
('2023-04-06', -1, 83623, 2718.2902523371235, '2023-06-01'),
('2023-04-07', 327193, 83623, 265.49147972872447, '2023-06-01'),
('2023-04-07', 245971, 83623, 844.274165746467, '2023-06-01'),
('2023-04-07', 245871, 83623, 639.9194775948039, '2023-06-01'),
('2023-04-07', 326932, 83623, 284.32150939389453, '2023-06-01'),
('2023-04-07', 326327, 83623, 927.4771898821452, '2023-06-01'),
('2023-04-07', -1, 83623, 2961.483822346035, '2023-06-01'),
('2023-04-08', 327193, 83623, 307.42377903888286, '2023-06-01'),
('2023-04-08', 245971, 83623, 841.2886123638589, '2023-06-01'),
('2023-04-08', 245871, 83623, 994.5855590149307, '2023-06-01'),
('2023-04-08', 326932, 83623, 942.4220703707126, '2023-06-01'),
('2023-04-08', 326327, 83623, 49.475723845445074, '2023-06-01'),
('2023-04-08', -1, 83623, 3135.19574463383, '2023-06-01'),
('2023-04-09', 327193, 83623, 424.436182863148, '2023-06-01'),
('2023-04-09', 245971, 83623, 944.7607131977643, '2023-06-01'),
('2023-04-09', 245871, 83623, 689.6120919059679, '2023-06-01'),
('2023-04-09', 326932, 83623, 773.6196738257859, '2023-06-01'),
('2023-04-09', 326327, 83623, 726.8877990363081, '2023-06-01'),
('2023-04-09', -1, 83623, 3559.3164608289744, '2023-06-01'),
('2023-04-10', 327193, 83623, 625.2262516298259, '2023-06-01'),
('2023-04-10', 245971, 83623, 404.41513035588594, '2023-06-01'),
('2023-04-10', 245871, 83623, 117.03007717472036, '2023-06-01'),
('2023-04-10', 326932, 83623, 525.1199683942547, '2023-06-01'),
('2023-04-10', 326327, 83623, 716.8883185753842, '2023-06-01'),
('2023-04-10', -1, 83623, 2388.679746130071, '2023-06-01'),
('2023-04-11', 327193, 83623, 622.0406080723513, '2023-06-01'),
('2023-04-11', 245971, 83623, 930.3152261251695, '2023-06-01'),
('2023-04-11', 245871, 83623, 286.5393477081545, '2023-06-01'),
('2023-04-11', 326932, 83623, 641.343767834507, '2023-06-01'),
('2023-04-11', 326327, 83623, 124.6227876519913, '2023-06-01'),
('2023-04-11', -1, 83623, 2604.8617373921734, '2023-06-01'),
('2023-04-12', 327193, 83623, 968.8887303073474, '2023-06-01'),
('2023-04-12', 245971, 83623, 136.80667879869512, '2023-06-01'),
('2023-04-12', 245871, 83623, 748.2795495088943, '2023-06-01'),
('2023-04-12', 326932, 83623, 321.5717430731503, '2023-06-01'),
('2023-04-12', 326327, 83623, 275.88250782118416, '2023-06-01'),
('2023-04-12', -1, 83623, 2451.4292095092715, '2023-06-01'),
('2023-04-13', 327193, 83623, 453.5981616799225, '2023-06-01'),
('2023-04-13', 245971, 83623, 673.1439269801876, '2023-06-01'),
('2023-04-13', 245871, 83623, 727.916052358945, '2023-06-01'),
('2023-04-13', 326932, 83623, 275.15706825024546, '2023-06-01'),
('2023-04-13', 326327, 83623, 838.2384183504103, '2023-06-01'),
('2023-04-13', -1, 83623, 2968.053627619711, '2023-06-01'),
('2023-04-14', 327193, 83623, 644.6719518132041, '2023-06-01'),
('2023-04-14', 245971, 83623, 563.0902834354381, '2023-06-01'),
('2023-04-14', 245871, 83623, 398.39097318881875, '2023-06-01'),
('2023-04-14', 326932, 83623, 357.83746040565467, '2023-06-01'),
('2023-04-14', 326327, 83623, 372.22967227338313, '2023-06-01'),
('2023-04-14', -1, 83623, 2336.220341116499, '2023-06-01'),
('2023-04-15', 327193, 83623, 488.33809588942967, '2023-06-01'),
('2023-04-15', 245971, 83623, 200.7054662555604, '2023-06-01'),
('2023-04-15', 245871, 83623, 919.984534974142, '2023-06-01'),
('2023-04-15', 326932, 83623, 132.3341520587705, '2023-06-01'),
('2023-04-15', 326327, 83623, 168.79493173084091, '2023-06-01'),
('2023-04-15', -1, 83623, 1910.1571809087436, '2023-06-01'),
('2023-04-16', 327193, 83623, 213.55961041207271, '2023-06-01'),
('2023-04-16', 245971, 83623, 74.55680817053212, '2023-06-01'),
('2023-04-16', 245871, 83623, 18.575588614977654, '2023-06-01'),
('2023-04-16', 326932, 83623, 501.96036673643243, '2023-06-01'),
('2023-04-16', 326327, 83623, 945.5127588804822, '2023-06-01'),
('2023-04-16', -1, 83623, 1754.1651328144972, '2023-06-01'),
('2023-04-17', 327193, 83623, 739.6348226766717, '2023-06-01'),
('2023-04-17', 245971, 83623, 474.11777220855254, '2023-06-01'),
('2023-04-17', 245871, 83623, 954.4097689033168, '2023-06-01'),
('2023-04-17', 326932, 83623, 974.7628285838006, '2023-06-01'),
('2023-04-17', 326327, 83623, 969.9117871427364, '2023-06-01'),
('2023-04-17', -1, 83623, 4112.8369795150775, '2023-06-01'),
('2023-04-18', 327193, 83623, 133.8901545327894, '2023-06-01'),
('2023-04-18', 245971, 83623, 965.6528925618418, '2023-06-01'),
('2023-04-18', 245871, 83623, 716.7082163850633, '2023-06-01'),
