INSERT INTO `lucky_cooperation`.`t_actuality_cup_goods_week` (`week_id`, `wh_dept_id`, `goods_id`, `type`, `cup_amount`, `create_user`, `create_time`, `update_user`, `update_time`) VALUES 
(24, 326327, 48214, 20, 1673870.1946613591, 1, '2023-06-01', 1, '2023-06-01'),
(25, 326327, 48214, 20, 2697472.9427676578, 1, '2023-06-01', 1, '2023-06-01'),
(26, 326327, 48214, 20, 2205969.6691558303, 1, '2023-06-01', 1, '2023-06-01'),
(27, 326327, 48214, 20, 759544.0204156220, 1, '2023-06-01', 1, '2023-06-01'),
(28, 326327, 48214, 20, 1898250.9128533789, 1, '2023-06-01', 1, '2023-06-01'),
(29, 326327, 48214, 20, 1986512.2531376725, 1, '2023-06-01', 1, '2023-06-01'),
(30, 326327, 48214, 20, 1915740.0444353756, 1, '2023-06-01', 1, '2023-06-01'),
(31, 326327, 48214, 20, 1220027.2114833187, 1, '2023-06-01', 1, '2023-06-01'),
(32, 326327, 48214, 20, 1628824.0676184551, 1, '2023-06-01', 1, '2023-06-01'),
(33, 326327, 48214, 20, 1297063.6747313771, 1, '2023-06-01', 1, '2023-06-01'),
(34, 326327, 48214, 20, 1927964.1992968342, 1, '2023-06-01', 1, '2023-06-01'),
(35, 326327, 48214, 20, 2180295.8513640950, 1, '2023-06-01', 1, '2023-06-01'),
(36, 326327, 48214, 20, 2285598.5368479760, 1, '2023-06-01', 1, '2023-06-01'),
(37, 326327, 48214, 20, 1910324.3919939456, 1, '2023-06-01', 1, '2023-06-01'),
(38, 326327, 48214, 20, 2616821.3236969169, 1, '2023-06-01', 1, '2023-06-01'),
(39, 326327, 48214, 20, 1535507.1733411606, 1, '2023-06-01', 1, '2023-06-01'),
(40, 326327, 48214, 20, 2153327.1817692503, 1, '2023-06-01', 1, '2023-06-01'),
(41, 326327, 48214, 20, 1550587.9046046312, 1, '2023-06-01', 1, '2023-06-01'),
(42, 326327, 48214, 20, 802615.5897770464, 1, '2023-06-01', 1, '2023-06-01'),
(43, 326327, 48214, 20, 1474683.7617892450, 1, '2023-06-01', 1, '2023-06-01'),
(44, 326327, 48214, 20, 2446683.1583764366, 1, '2023-06-01', 1, '2023-06-01'),
(45, 326327, 48214, 20, 2292596.6228881513, 1, '2023-06-01', 1, '2023-06-01'),
(46, 326327, 48214, 20, 2367996.8018825932, 1, '2023-06-01', 1, '2023-06-01'),
(47, 326327, 48214, 20, 1666307.7240275052, 1, '2023-06-01', 1, '2023-06-01'),
(48, 326327, 48214, 20, 594999.0012123839, 1, '2023-06-01', 1, '2023-06-01'),
(49, 326327, 48214, 20, 2392435.0939885143, 1, '2023-06-01', 1, '2023-06-01'),
(50, 326327, 48214, 20, 2048237.9409001064, 1, '2023-06-01', 1, '2023-06-01'),
(51, 326327, 48214, 20, 1478600.4109410550, 1, '2023-06-01', 1, '2023-06-01'),
(52, 326327, 48214, 20, 2418092.5896223421, 1, '2023-06-01', 1, '2023-06-01'),
(53, 326327, 48214, 20, 235556.1821024664, 1, '2023-06-01', 1, '2023-06-01'),
(54, 326327, 48214, 20, 1722736.4848415474, 1, '2023-06-01', 1, '2023-06-01'),
(55, 326327, 48214, 20, 2173401.5521308218, 1, '2023-06-01', 1, '2023-06-01'),
(56, 326327, 48214, 20, 1952187.8289187631, 1, '2023-06-01', 1, '2023-06-01'),
(57, 326327, 48214, 20, 2429232.4414438823, 1, '2023-06-01', 1, '2023-06-01'),
(58, 326327, 48214, 20, 899218.5088058198, 1, '2023-06-01', 1, '2023-06-01'),
(59, 326327, 48214, 20, 1314203.5036215843, 1, '2023-06-01', 1, '2023-06-01'),
(60, 326327, 48214, 20, 2357201.7651703028, 1, '2023-06-01', 1, '2023-06-01'),
(61, 326327, 48214, 20, 2620126.6096720021, 1, '2023-06-01', 1, '2023-06-01'),
(62, 326327, 48214, 20, 2465548.1870734048, 1, '2023-06-01', 1, '2023-06-01'),
(63, 326327, 48214, 20, 1994028.6442458739, 1, '2023-06-01', 1, '2023-06-01'),
(64, 326327, 48214, 20, 142465.2940436981, 1, '2023-06-01', 1, '2023-06-01'),
(65, 326327, 48214, 20, 1701442.4669470693, 1, '2023-06-01', 1, '2023-06-01'),
(66, 326327, 48214, 20, 1718642.7133712660, 1, '2023-06-01', 1, '2023-06-01'),
(67, 326327, 48214, 20, 2011794.1785128221, 1, '2023-06-01', 1, '2023-06-01'),
(68, 326327, 48214, 20, 2562178.3870726309, 1, '2023-06-01', 1, '2023-06-01'),
(69, 326327, 48214, 20, 807321.5769325835, 1, '2023-06-01', 1, '2023-06-01'),
(70, 326327, 48214, 20, 1573335.0078124909, 1, '2023-06-01', 1, '2023-06-01'),
(71, 326327, 48214, 20, 2342788.5460964068, 1, '2023-06-01', 1, '2023-06-01'),
(72, 326327, 48214, 20, 2579466.4413023361, 1, '2023-06-01', 1, '2023-06-01'),
(73, 326327, 48214, 20, 1872274.0235177773, 1, '2023-06-01', 1, '2023-06-01'),
(74, 326327, 48214, 20, 360269.7123427738, 1, '2023-06-01', 1, '2023-06-01'),
(75, 326327, 48214, 20, 1600730.6226829934, 1, '2023-06-01', 1, '2023-06-01'),
(76, 326327, 48214, 20, 2181348.5155345788, 1, '2023-06-01', 1, '2023-06-01'),
(77, 326327, 48214, 20, 2291999.8409229300, 1, '2023-06-01', 1, '2023-06-01'),
(78, 326327, 48214, 20, 1952166.9377343644, 1, '2023-06-01', 1, '2023-06-01'),
(79, 326327, 48214, 20, 1702422.0571623952, 1, '2023-06-01', 1, '2023-06-01'),
(80, 326327, 48214, 20, 463186.7574423070, 1, '2023-06-01', 1, '2023-06-01'),
(81, 326327, 48214, 20, 2129081.5896789722, 1, '2023-06-01', 1, '2023-06-01'),
(82, 326327, 48214, 20, 1447031.5298746902, 1, '2023-06-01', 1, '2023-06-01'),
(83, 326327, 48214, 20, 2197076.0508696543, 1, '2023-06-01', 1, '2023-06-01'),
(84, 326327, 48214, 20, 2327196.3196026315, 1, '2023-06-01', 1, '2023-06-01'),
(85, 326327, 48214, 20, 2130193.7760198236, 1, '2023-06-01', 1, '2023-06-01'),
(86, 326327, 48214, 20, 2105190.0372578118, 1, '2023-06-01', 1, '2023-06-01'),
(87, 326327, 48214, 20, 1719600.7511303550, 1, '2023-06-01', 1, '2023-06-01'),
(88, 326327, 48214, 20, 1954967.6281290584, 1, '2023-06-01', 1, '2023-06-01'),
(89, 326327, 48214, 20, 905624.2111033582, 1, '2023-06-01', 1, '2023-06-01'),
(90, 326327, 48214, 20, 1355182.8941541698, 1, '2023-06-01', 1, '2023-06-01'),
(91, 326327, 48214, 20, 1996112.5302412400, 1, '2023-06-01', 1, '2023-06-01'),
(92, 326327, 48214, 20, 1867668.7448400829, 1, '2023-06-01', 1, '2023-06-01'),
(93, 326327, 48214, 20, 2398873.1349671089, 1, '2023-06-01', 1, '2023-06-01'),
(94, 326327, 48214, 20, 1517576.2753091270, 1, '2023-06-01', 1, '2023-06-01'),
(95, 326327, 48214, 20, 508361.4553181626, 1, '2023-06-01', 1, '2023-06-01'),
(96, 326327, 48214, 20, 1999733.8531120195, 1, '2023-06-01', 1, '2023-06-01'),
(97, 326327, 48214, 20, 2280340.1402233221, 1, '2023-06-01', 1, '2023-06-01'),
(98, 326327, 48214, 20, 1467276.5306835816, 1, '2023-06-01', 1, '2023-06-01'),
(99, 326327, 48214, 20, 1795759.0091521971, 1, '2023-06-01', 1, '2023-06-01'),
(100, 326327, 48214, 20, 224389.4250243979, 1, '2023-06-01', 1, '2023-06-01'),
(101, 326327, 48214, 20, 2127177.5039582882, 1, '2023-06-01', 1, '2023-06-01'),
(102, 326327, 48214, 20, 1740146.0163931572, 1, '2023-06-01', 1, '2023-06-01'),
(103, 326327, 48214, 20, 2161222.6602138875, 1, '2023-06-01', 1, '2023-06-01'),
(104, 326327, 48214, 20, 1964039.9968914837, 1, '2023-06-01', 1, '2023-06-01'),
(105, 326327, 48214, 20, 1032736.5222904221, 1, '2023-06-01', 1, '2023-06-01'),
(106, 326327, 48214, 20, 840822.5190781009, 1, '2023-06-01', 1, '2023-06-01'),
(107, 326327, 48214, 20, 2667673.6475866070, 1, '2023-06-01', 1, '2023-06-01'),
(108, 326327, 48214, 20, 2149302.8080246978, 1, '2023-06-01', 1, '2023-06-01'),
(109, 326327, 48214, 20, 2075025.8166570965, 1, '2023-06-01', 1, '2023-06-01'),
(110, 326327, 48214, 20, 1436278.4713225674, 1, '2023-06-01', 1, '2023-06-01'),
(111, 326327, 48214, 20, 305711.9897585712, 1, '2023-06-01', 1, '2023-06-01'),
(112, 326327, 48214, 20, 1782387.8988237334, 1, '2023-06-01', 1, '2023-06-01'),
(113, 326327, 48214, 20, 1569448.2160474364, 1, '2023-06-01', 1, '2023-06-01'),
(114, 326327, 48214, 20, 2464192.0981588168, 1, '2023-06-01', 1, '2023-06-01'),
(115, 326327, 48214, 20, 2198584.6417140117, 1, '2023-06-01', 1, '2023-06-01'),
(116, 326327, 48214, 20, 487957.6601419725, 1, '2023-06-01', 1, '2023-06-01'),
(117, 326327, 48214, 20, 1806713.7818780480, 1, '2023-06-01', 1, '2023-06-01'),
(118, 326327, 48214, 20, 1510724.1288249261, 1, '2023-06-01', 1, '2023-06-01'),
(119, 326327, 48214, 20, 2371590.7502865186, 1, '2023-06-01', 1, '2023-06-01'),
(120, 326327, 48214, 20, 1503901.4182370075, 1, '2023-06-01', 1, '2023-06-01'),
(121, 326327, 48214, 20, 1265696.1921390311, 1, '2023-06-01', 1, '2023-06-01'),
(122, 326327, 48214, 20, 915789.0638830717, 1, '2023-06-01', 1, '2023-06-01'),
(123, 326327, 48214, 20, 1869216.6738743459, 1, '2023-06-01', 1, '2023-06-01'),
(124, 326327, 48214, 20, 1977242.0887534151, 1, '2023-06-01', 1, '2023-06-01'),
(125, 326327, 48214, 20, 2445798.7752963731, 1, '2023-06-01', 1, '2023-06-01'),
(126, 326327, 48214, 20, 2254806.5210457488, 1, '2023-06-01', 1, '2023-06-01'),
(2, 326327, 48214, 40, 0.6707928739173573, 1, '2023-06-01', 1, '2023-06-01'),
(3, 326327, 48214, 40, 0.5855262594551729, 1, '2023-06-01', 1, '2023-06-01'),
(4, 326327, 48214, 40, 0.8277304324213585, 1, '2023-06-01', 1, '2023-06-01'),
(5, 326327, 48214, 40, 0.28386776244590906, 1, '2023-06-01', 1, '2023-06-01'),
(6, 326327, 48214, 40, 0.08267352003711015, 1, '2023-06-01', 1, '2023-06-01'),
(7, 326327, 48214, 40, 0.12388063714292108, 1, '2023-06-01', 1, '2023-06-01'),
(8, 326327, 48214, 40, 0.32313454498808447, 1, '2023-06-01', 1, '2023-06-01'),
(9, 326327, 48214, 40, 0.4064065682127532, 1, '2023-06-01', 1, '2023-06-01'),
(10, 326327, 48214, 40, 0.4662722698101973, 1, '2023-06-01', 1, '2023-06-01'),
(11, 326327, 48214, 40, 0.4043796762427929, 1, '2023-06-01', 1, '2023-06-01'),
(12, 326327, 48214, 40, 0.6358336419620315, 1, '2023-06-01', 1, '2023-06-01'),
(13, 326327, 48214, 40, 0.6131017445342428, 1, '2023-06-01', 1, '2023-06-01'),
(14, 326327, 48214, 40, 0.46521336657417, 1, '2023-06-01', 1, '2023-06-01'),
(15, 326327, 48214, 40, 0.6244580307988922, 1, '2023-06-01', 1, '2023-06-01'),
(16, 326327, 48214, 40, 0.013498118196848097, 1, '2023-06-01', 1, '2023-06-01'),
(17, 326327, 48214, 40, 0.25969479769355286, 1, '2023-06-01', 1, '2023-06-01'),
(18, 326327, 48214, 40, 0.2960992861797712, 1, '2023-06-01', 1, '2023-06-01'),
(19, 326327, 48214, 40, 0.3503998767258578, 1, '2023-06-01', 1, '2023-06-01'),
(20, 326327, 48214, 40, 0.40840474682628813, 1, '2023-06-01', 1, '2023-06-01'),
(21, 326327, 48214, 40, 0.7654073373686487, 1, '2023-06-01', 1, '2023-06-01'),
(22, 326327, 48214, 40, 0.6559037337614034, 1, '2023-06-01', 1, '2023-06-01'),
(23, 326327, 48214, 40, 0.09756496769463796, 1, '2023-06-01', 1, '2023-06-01'),
(24, 326327, 48214, 40, 0.6927476854689757, 1, '2023-06-01', 1, '2023-06-01'),
(25, 326327, 48214, 40, 0.3067843786658718, 1, '2023-06-01', 1, '2023-06-01'),
(26, 326327, 48214, 40, 0.564870952500971, 1, '2023-06-01', 1, '2023-06-01'),
(27, 326327, 48214, 40, 0.445921125445394, 1, '2023-06-01', 1, '2023-06-01'),
(28, 326327, 48214, 40, 0.6478403343317464, 1, '2023-06-01', 1, '2023-06-01'),
(29, 326327, 48214, 40, 0.05134094479961693, 1, '2023-06-01', 1, '2023-06-01'),
(30, 326327, 48214, 40, 0.716965464908677, 1, '2023-06-01', 1, '2023-06-01'),
(31, 326327, 48214, 40, 0.7976258599920953, 1, '2023-06-01', 1, '2023-06-01'),
(32, 326327, 48214, 40, 0.050436345540142535, 1, '2023-06-01', 1, '2023-06-01'),
(33, 326327, 48214, 40, 0.15256195685528795, 1, '2023-06-01', 1, '2023-06-01'),
(34, 326327, 48214, 40, 0.8197456246985716, 1, '2023-06-01', 1, '2023-06-01'),
(35, 326327, 48214, 40, 0.9022165198394149, 1, '2023-06-01', 1, '2023-06-01'),
(36, 326327, 48214, 40, 0.06017498827733181, 1, '2023-06-01', 1, '2023-06-01'),
(37, 326327, 48214, 40, 0.748968823323481, 1, '2023-06-01', 1, '2023-06-01'),
(38, 326327, 48214, 40, 0.5665905933533226, 1, '2023-06-01', 1, '2023-06-01'),
(39, 326327, 48214, 40, 0.0749010391374395, 1, '2023-06-01', 1, '2023-06-01'),
(40, 326327, 48214, 40, 0.9570769130149398, 1, '2023-06-01', 1, '2023-06-01'),
(41, 326327, 48214, 40, 0.1594930069324586, 1, '2023-06-01', 1, '2023-06-01'),
(42, 326327, 48214, 40, 0.29696591135932016, 1, '2023-06-01', 1, '2023-06-01'),
(43, 326327, 48214, 40, 0.7136095270080017, 1, '2023-06-01', 1, '2023-06-01'),
(44, 326327, 48214, 40, 0.17306046054400182, 1, '2023-06-01', 1, '2023-06-01'),
(45, 326327, 48214, 40, 0.7597173712478342, 1, '2023-06-01', 1, '2023-06-01'),
(46, 326327, 48214, 40, 0.4495167835354422, 1, '2023-06-01', 1, '2023-06-01'),
(47, 326327, 48214, 40, 0.3212379875007476, 1, '2023-06-01', 1, '2023-06-01'),
(48, 326327, 48214, 40, 0.13744191554869878, 1, '2023-06-01', 1, '2023-06-01'),
(49, 326327, 48214, 40, 0.5425410584386496, 1, '2023-06-01', 1, '2023-06-01'),
(50, 326327, 48214, 40, 0.14499397433134376, 1, '2023-06-01', 1, '2023-06-01'),
(51, 326327, 48214, 40, 0.13396704839269646, 1, '2023-06-01', 1, '2023-06-01'),
(52, 326327, 48214, 40, 0.02738688060988992, 1, '2023-06-01', 1, '2023-06-01'),
(53, 326327, 48214, 40, 0.551042480423767, 1, '2023-06-01', 1, '2023-06-01'),
(54, 326327, 48214, 40, 0.06666700716215479, 1, '2023-06-01', 1, '2023-06-01'),
(55, 326327, 48214, 40, 0.5572183524637286, 1, '2023-06-01', 1, '2023-06-01'),
(56, 326327, 48214, 40, 0.40605673929100894, 1, '2023-06-01', 1, '2023-06-01'),
(57, 326327, 48214, 40, 0.6684989683968112, 1, '2023-06-01', 1, '2023-06-01'),
(58, 326327, 48214, 40, 0.43667296361707686, 1, '2023-06-01', 1, '2023-06-01'),
(59, 326327, 48214, 40, 0.1709798442954411, 1, '2023-06-01', 1, '2023-06-01'),
(60, 326327, 48214, 40, 0.904885637817864, 1, '2023-06-01', 1, '2023-06-01'),
(61, 326327, 48214, 40, 0.6022232349258274, 1, '2023-06-01', 1, '2023-06-01'),
(62, 326327, 48214, 40, 0.9328723916107204, 1, '2023-06-01', 1, '2023-06-01'),
(63, 326327, 48214, 40, 0.896932352566323, 1, '2023-06-01', 1, '2023-06-01'),
(64, 326327, 48214, 40, 0.4200136013055574, 1, '2023-06-01', 1, '2023-06-01'),
(65, 326327, 48214, 40, 0.6682343831003941, 1, '2023-06-01', 1, '2023-06-01'),
(66, 326327, 48214, 40, 0.7777604664088259, 1, '2023-06-01', 1, '2023-06-01'),
(67, 326327, 48214, 40, 0.10491796676007914, 1, '2023-06-01', 1, '2023-06-01'),
(68, 326327, 48214, 40, 0.873230586125231, 1, '2023-06-01', 1, '2023-06-01'),
(69, 326327, 48214, 40, 0.8208968313151449, 1, '2023-06-01', 1, '2023-06-01'),
(70, 326327, 48214, 40, 0.051181745680082824, 1, '2023-06-01', 1, '2023-06-01'),
(71, 326327, 48214, 40, 0.6575000113281942, 1, '2023-06-01', 1, '2023-06-01'),
(72, 326327, 48214, 40, 0.7446112823957055, 1, '2023-06-01', 1, '2023-06-01'),
(73, 326327, 48214, 40, 0.9211256654184696, 1, '2023-06-01', 1, '2023-06-01'),
(74, 326327, 48214, 40, 0.6969355643933117, 1, '2023-06-01', 1, '2023-06-01'),
(75, 326327, 48214, 40, 0.16051950302525153, 1, '2023-06-01', 1, '2023-06-01'),
(76, 326327, 48214, 40, 0.3632285950416526, 1, '2023-06-01', 1, '2023-06-01'),
(77, 326327, 48214, 40, 0.1540855449448596, 1, '2023-06-01', 1, '2023-06-01'),
(78, 326327, 48214, 40, 0.8459130673031928, 1, '2023-06-01', 1, '2023-06-01'),
(79, 326327, 48214, 40, 0.7367037487422305, 1, '2023-06-01', 1, '2023-06-01'),
(80, 326327, 48214, 40, 0.1737009623378042, 1, '2023-06-01', 1, '2023-06-01'),
(81, 326327, 48214, 40, 0.9067515119748064, 1, '2023-06-01', 1, '2023-06-01'),
(82, 326327, 48214, 40, 0.21349698913858062, 1, '2023-06-01', 1, '2023-06-01'),
(83, 326327, 48214, 40, 0.7554506346689984, 1, '2023-06-01', 1, '2023-06-01'),
(84, 326327, 48214, 40, 0.8617188118391126, 1, '2023-06-01', 1, '2023-06-01'),
(85, 326327, 48214, 40, 0.4358058786619735, 1, '2023-06-01', 1, '2023-06-01'),
(86, 326327, 48214, 40, 0.408092103071631, 1, '2023-06-01', 1, '2023-06-01'),
(87, 326327, 48214, 40, 0.15271759671160956, 1, '2023-06-01', 1, '2023-06-01'),
(88, 326327, 48214, 40, 0.769395906287962, 1, '2023-06-01', 1, '2023-06-01'),
(89, 326327, 48214, 40, 0.5739762920015591, 1, '2023-06-01', 1, '2023-06-01'),
(90, 326327, 48214, 40, 0.9516164990191227, 1, '2023-06-01', 1, '2023-06-01'),
(91, 326327, 48214, 40, 0.07858009310978575, 1, '2023-06-01', 1, '2023-06-01'),
(92, 326327, 48214, 40, 0.29917678902816147, 1, '2023-06-01', 1, '2023-06-01'),
(93, 326327, 48214, 40, 0.5233922458408596, 1, '2023-06-01', 1, '2023-06-01'),
(94, 326327, 48214, 40, 0.6604211399725137, 1, '2023-06-01', 1, '2023-06-01'),
(95, 326327, 48214, 40, 0.5111807670503935, 1, '2023-06-01', 1, '2023-06-01'),
(96, 326327, 48214, 40, 0.611908227148685, 1, '2023-06-01', 1, '2023-06-01'),
(97, 326327, 48214, 40, 0.4213099910492175, 1, '2023-06-01', 1, '2023-06-01'),
(98, 326327, 48214, 40, 0.2689560678310512, 1, '2023-06-01', 1, '2023-06-01'),
(99, 326327, 48214, 40, 0.23248998834481838, 1, '2023-06-01', 1, '2023-06-01'),
(100, 326327, 48214, 40, 0.1624563912890764, 1, '2023-06-01', 1, '2023-06-01'),
(101, 326327, 48214, 40, 0.9853496232358759, 1, '2023-06-01', 1, '2023-06-01'),
(102, 326327, 48214, 40, 0.9347763124667824, 1, '2023-06-01', 1, '2023-06-01'),
(103, 326327, 48214, 40, 0.44639217901127237, 1, '2023-06-01', 1, '2023-06-01'),
(104, 326327, 48214, 40, 0.6125021386731565, 1, '2023-06-01', 1, '2023-06-01'),
(105, 326327, 48214, 40, 0.6233190232503617, 1, '2023-06-01', 1, '2023-06-01'),
(106, 326327, 48214, 40, 0.01525272741111805, 1, '2023-06-01', 1, '2023-06-01'),
(107, 326327, 48214, 40, 0.0905854655381596, 1, '2023-06-01', 1, '2023-06-01'),
(108, 326327, 48214, 40, 0.11626888207733455, 1, '2023-06-01', 1, '2023-06-01'),
(109, 326327, 48214, 40, 0.3245483566945997, 1, '2023-06-01', 1, '2023-06-01'),
(110, 326327, 48214, 40, 0.23740511569859768, 1, '2023-06-01', 1, '2023-06-01'),
(111, 326327, 48214, 40, 0.6218932950186317, 1, '2023-06-01', 1, '2023-06-01'),
(112, 326327, 48214, 40, 0.350109700065786, 1, '2023-06-01', 1, '2023-06-01'),
(113, 326327, 48214, 40, 0.4924931905801858, 1, '2023-06-01', 1, '2023-06-01'),
(114, 326327, 48214, 40, 0.809256438257245, 1, '2023-06-01', 1, '2023-06-01'),
(115, 326327, 48214, 40, 0.8440143229168068, 1, '2023-06-01', 1, '2023-06-01'),
(116, 326327, 48214, 40, 0.27411106485602543, 1, '2023-06-01', 1, '2023-06-01'),
(117, 326327, 48214, 40, 0.9183811186228746, 1, '2023-06-01', 1, '2023-06-01'),
(118, 326327, 48214, 40, 0.41731698497733016, 1, '2023-06-01', 1, '2023-06-01'),
(119, 326327, 48214, 40, 0.24884090971540862, 1, '2023-06-01', 1, '2023-06-01'),
(120, 326327, 48214, 40, 0.29990743428545596, 1, '2023-06-01', 1, '2023-06-01'),
(121, 326327, 48214, 40, 0.8081659011381086, 1, '2023-06-01', 1, '2023-06-01'),
(122, 326327, 48214, 40, 0.800967590631902, 1, '2023-06-01', 1, '2023-06-01'),
(123, 326327, 48214, 40, 0.40406959699470446, 1, '2023-06-01', 1, '2023-06-01'),
(124, 326327, 48214, 40, 0.8792963128020709, 1, '2023-06-01', 1, '2023-06-01'),
(125, 326327, 48214, 40, 0.07785163270801498, 1, '2023-06-01', 1, '2023-06-01'),
(126, 326327, 48214, 40, 0.050468891790943826, 1, '2023-06-01', 1, '2023-06-01'),
(2, 326327, 82796, 20, 2597135.8790068865, 1, '2023-06-01', 1, '2023-06-01'),
(3, 326327, 82796, 20, 2523822.6408186277, 1, '2023-06-01', 1, '2023-06-01'),
(4, 326327, 82796, 20, 2159897.7635734815, 1, '2023-06-01', 1, '2023-06-01'),
(5, 326327, 82796, 20, 1903499.4222798672, 1, '2023-06-01', 1, '2023-06-01'),
(6, 326327, 82796, 20, 195144.1698099528, 1, '2023-06-01', 1, '2023-06-01'),
(7, 326327, 82796, 20, 2086079.8825827261, 1, '2023-06-01', 1, '2023-06-01'),
(8, 326327, 82796, 20, 1805113.7410354758, 1, '2023-06-01', 1, '2023-06-01'),
(9, 326327, 82796, 20, 2048671.9840917488, 1, '2023-06-01', 1, '2023-06-01'),
(10, 326327, 82796, 20, 2051493.0236964541, 1, '2023-06-01', 1, '2023-06-01'),
(11, 326327, 82796, 20, 204527.2754419214, 1, '2023-06-01', 1, '2023-06-01'),
(12, 326327, 82796, 20, 1814400.0421435664, 1, '2023-06-01', 1, '2023-06-01'),
(13, 326327, 82796, 20, 1685519.9812763792, 1, '2023-06-01', 1, '2023-06-01'),
(14, 326327, 82796, 20, 2100697.2929029908, 1, '2023-06-01', 1, '2023-06-01'),
(15, 326327, 82796, 20, 2244500.9778640093, 1, '2023-06-01', 1, '2023-06-01'),
(16, 326327, 82796, 20, 1297923.2635056561, 1, '2023-06-01', 1, '2023-06-01'),
(17, 326327, 82796, 20, 995809.0652259554, 1, '2023-06-01', 1, '2023-06-01'),
(18, 326327, 82796, 20, 1681018.8562320413, 1, '2023-06-01', 1, '2023-06-01'),
(19, 326327, 82796, 20, 2074034.6988419202, 1, '2023-06-01', 1, '2023-06-01'),
(20, 326327, 82796, 20, 2209680.0113872638, 1, '2023-06-01', 1, '2023-06-01'),
(21, 326327, 82796, 20, 1693646.2089958086, 1, '2023-06-01', 1, '2023-06-01'),
(22, 326327, 82796, 20, 357734.9045029498, 1, '2023-06-01', 1, '2023-06-01'),
(23, 326327, 82796, 20, 2377246.6189130450, 1, '2023-06-01', 1, '2023-06-01'),
(24, 326327, 82796, 20, 1795105.2390356953, 1, '2023-06-01', 1, '2023-06-01'),
(25, 326327, 82796, 20, 2136101.2891929472, 1, '2023-06-01', 1, '2023-06-01'),
(26, 326327, 82796, 20, 2194097.9993793691, 1, '2023-06-01', 1, '2023-06-01'),
(27, 326327, 82796, 20, 493705.5585671576, 1, '2023-06-01', 1, '2023-06-01'),
(28, 326327, 82796, 20, 1602553.2315467414, 1, '2023-06-01', 1, '2023-06-01'),
(29, 326327, 82796, 20, 1755452.0303895742, 1, '2023-06-01', 1, '2023-06-01'),
(30, 326327, 82796, 20, 1926649.1641240983, 1, '2023-06-01', 1, '2023-06-01'),
(31, 326327, 82796, 20, 2375758.1953572177, 1, '2023-06-01', 1, '2023-06-01'),
(32, 326327, 82796, 20, 816501.1974916289, 1, '2023-06-01', 1, '2023-06-01'),
(33, 326327, 82796, 20, 887413.7190387480, 1, '2023-06-01', 1, '2023-06-01'),
(34, 326327, 82796, 20, 2467564.1470661750, 1, '2023-06-01', 1, '2023-06-01'),
(35, 326327, 82796, 20, 1913547.8026182488, 1, '2023-06-01', 1, '2023-06-01'),
(36, 326327, 82796, 20, 1780511.7899866738, 1, '2023-06-01', 1, '2023-06-01'),
(37, 326327, 82796, 20, 2181966.8313890589, 1, '2023-06-01', 1, '2023-06-01'),
(38, 326327, 82796, 20, 2407611.5283464341, 1, '2023-06-01', 1, '2023-06-01'),
(39, 326327, 82796, 20, 2366632.3864801489, 1, '2023-06-01', 1, '2023-06-01'),
(40, 326327, 82796, 20, 2309682.5073231771, 1, '2023-06-01', 1, '2023-06-01'),
(41, 326327, 82796, 20, 2183315.9988297934, 1, '2023-06-01', 1, '2023-06-01'),
(42, 326327, 82796, 20, 702631.2640653079, 1, '2023-06-01', 1, '2023-06-01'),
(43, 326327, 82796, 20, 1333958.6418607577, 1, '2023-06-01', 1, '2023-06-01'),
(44, 326327, 82796, 20, 2172912.4065117827, 1, '2023-06-01', 1, '2023-06-01'),
(45, 326327, 82796, 20, 2224571.8710491050, 1, '2023-06-01', 1, '2023-06-01'),
(46, 326327, 82796, 20, 2325557.6182554863, 1, '2023-06-01', 1, '2023-06-01'),
(47, 326327, 82796, 20, 1499298.1357948077, 1, '2023-06-01', 1, '2023-06-01'),
(48, 326327, 82796, 20, 473763.1438331634, 1, '2023-06-01', 1, '2023-06-01'),
(49, 326327, 82796, 20, 1933505.3157915800, 1, '2023-06-01', 1, '2023-06-01'),
(50, 326327, 82796, 20, 1865000.2702731172, 1, '2023-06-01', 1, '2023-06-01'),
(51, 326327, 82796, 20, 2097169.2063002417, 1, '2023-06-01', 1, '2023-06-01'),
(52, 326327, 82796, 20, 2119261.2245792411, 1, '2023-06-01', 1, '2023-06-01'),
(53, 326327, 82796, 20, 117284.3117390968, 1, '2023-06-01', 1, '2023-06-01'),
(54, 326327, 82796, 20, 2420897.3335017013, 1, '2023-06-01', 1, '2023-06-01'),
(55, 326327, 82796, 20, 1859723.1489270748, 1, '2023-06-01', 1, '2023-06-01'),
(56, 326327, 82796, 20, 1779932.5899153707, 1, '2023-06-01', 1, '2023-06-01'),
(57, 326327, 82796, 20, 2000261.9757501166, 1, '2023-06-01', 1, '2023-06-01'),
(58, 326327, 82796, 20, 638463.8228465604, 1, '2023-06-01', 1, '2023-06-01'),
(59, 326327, 82796, 20, 1152273.8577657375, 1, '2023-06-01', 1, '2023-06-01'),
(60, 326327, 82796, 20, 2049929.5333290051, 1, '2023-06-01', 1, '2023-06-01'),
(61, 326327, 82796, 20, 1940670.9508336699, 1, '2023-06-01', 1, '2023-06-01'),
(62, 326327, 82796, 20, 1993049.7371524428, 1, '2023-06-01', 1, '2023-06-01'),
(63, 326327, 82796, 20, 1765975.6922064385, 1, '2023-06-01', 1, '2023-06-01'),
